Número,Código Ayto,Centro,Dirección,Coordenada-X,Coordenada-Y,Latitud,Longitud,Superficie (m2),Uso del edificio,Adscripción,Distrito,Potencia KWp,Empresa instaladora,Puesta en servicio
553.0,2258.0,CDM BLANCA FDEZ OCHOA (ANTIGUA LA MINA),"Calle de Monseñor Oscar Romero, nº41",436647.8,4470488.0,40.3825414205693,-3.7468729354018295,4661.848685714286,deportivo,No especificado,CARABANCHEL,30.132938213671185,ACCIONA FACILITY SERVICES,2022-11-07
554.0,1924.0,CDM FERNANDO MARTIN ,"Av. Santo Ángel de la Guarda, 6,",439692.3,4479115.4,40.46051996423372,-3.711310796175949,4661.848685714286,deportivo,No especificado,MONCLOA - ARAVACA,30.132938213671185,ACCIONA FACILITY SERVICES,2022-12-26
555.0,1656.0,CDM WILFRED AGBONAVBARE,"Calle Reguera de Tomateros, 39",444225.6,4469234.7,40.3718256293372,-3.6569793922460585,4661.848685714286,deportivo,No especificado,PUENTE DE VALLECAS,30.132938213671185,ACCIONA FACILITY SERVICES,2023-01-25
556.0,1921.0,CDM ENTREVIAS ,"Ronda del Sur, 4",442855.9,4469933.5,40.37802830979302,-3.673174782152633,4661.848685714286,deportivo,No especificado,PUENTE DE VALLECAS,80.0,ACCIONA FACILITY SERVICES,2023-01-01
557.0,1929.0,CDM HORTALEZA,"Ctra. Estación de Hortaleza,11",444781.7,4481144.5,40.479152525647,-3.65146345369296,4661.848685714286,deportivo,No especificado,HORTALEZA,30.132938213671185,ACCIONA FACILITY SERVICES,2022-12-31
558.0,542.0,OAIC SACRAMENTO AGENCIA TRIBUTARIA,"C/SACRAMENTO, 5",439688.2,4474009.8,40.414526384961455,-3.7108752639004567,1242.6928333333333,administrativo,No especificado,CENTRO,8.0,Empresa desconocida,2022-12-31
559.0,2185.0,CDM FRANCISCO FERNANDEZ OCHOA,"CALLE CATORCE OLIVAS 1, 28054 MADRID",437191.9,4468567.4,40.36531371430106,-3.739759101523586,4661.848685714286,deportivo,No especificado,CARABANCHEL,30.0,Empresa desconocida,2022-12-31
560.0,224.0,BASE SAMUR 4,"PELOPONESO, 9 ",445135.7,4475423.6,40.42763952079874,-3.646793148212741,870.7098771792688,sanitario,No especificado,CIUDAD LINEAL,2.0,Empresa desconocida,2023-01-01
561.0,1659.0,VIVERO DE LA CASA DE CAMPO,"PASEO  AZUL,  2  28011  MADRID",438625.6,4474696.0,40.42063030961921,-3.723464689280627,1188.0428516183597,medioambiental,No especificado,RETIRO,6.0,Empresa desconocida,2023-01-01
562.0,1397.0,CMM SAN DIEGO,CALLE JAVIER DE MIGUEL 10,443704.6,4471139.1,40.38894674107574,-3.6630476297262975,751.7957500000001,social,No especificado,PUENTE DE VALLECAS,10.0,Empresa desconocida,2023-01-01
563.0,5098.0,CSS CENTRO DE DÃA Y ALZHEIMER ENSANCHE DE VALLECAS,AVENIDA ENSANCHE DE VALLECAS  91,449246.7,4468156.3,40.36246447903645,-3.597762173364828,751.7957500000001,social,No especificado,PUENTE DE VALLECAS,8.0,Empresa desconocida,2023-01-01
564.0,877.0,CEIP CIUDAD DE VALENCIA,AVENIDA DEL MEDITERRANEO KM 9,448635.1,4470764.8,40.38589368157801,-3.6051647701773617,870.7098771792688,educativo,No especificado,VILLA DE VALLECAS,2.0,Empresa desconocida,2012-11-12
565.0,175.0,CEIP CIUDAD DE JAEN,CAMINO DEL RIO S/N,440526.7,4469337.3,40.37249417301439,-3.700555521195041,870.7098771792688,educativo,No especificado,USERA,2.0,Empresa desconocida,2012-11-12
566.0,289.0,CEIP NAVAS DE TOLOSA,CALLE BENIMANET 109,441728.6,4466266.6,40.34491685353824,-3.686119289935727,870.7098771792688,educativo,No especificado,VILLAVERDE,2.0,Empresa desconocida,2012-11-12
567.0,603.0,CEIP GHANDI,CALLE GHANDI 10,446065.7,4475003.9,40.42391905965103,-3.6357938561381378,870.7098771792688,educativo,No especificado,CIUDAD LINEAL,2.0,Empresa desconocida,2012-11-12
568.0,335.0,CEIP VIRGEN DEL CERRO,CALLE MOHERNANDO 1,444875.0,4471937.5,40.39621723473795,-3.649563702851418,870.7098771792688,educativo,No especificado,PUENTE DE VALLECAS,2.0,Empresa desconocida,2012-11-12
570.0,483.0,CEIP NTRA SÃRA DE LA ALMUDENA,"CALLE LOPE DE RUEDA, 48, 28009 MADRID",442741.9,4474561.6,40.41971262810392,-3.674934214335211,1584.7090696672235,educativo,No especificado,RETIRO,11.0,Empresa desconocida,2023-10-23
571.0,1918.0,CDM CERRO ALMODÃVAR,CARRETERA VALENCIA KM8,448882.5,4470407.4,40.382688771450006,-3.602221723037014,4661.848685714286,deportivo,No especificado,VILLA DE VALLECAS,10.0,Empresa desconocida,2023-05-10
572.0,5157.0,CENTRO JUVENIL VALDERRIVAS,TITANIO 5,448954.8,4472567.3,40.40215111452446,-3.601543579142044,1743.9618666666668,cultural,No especificado,VICALVARO,15.0,Empresa desconocida,2023-05-31
573.0,1941.0,CDM PLAYA VICTORIA,"CALLE HIERBABUENA, 2,",440524.1,4478962.7,40.45920408911859,-3.701487107177452,4661.848685714286,deportivo,No especificado,TETUAN,40.0,ACCIONA,2023-08-23
574.0,473.0,CSC TERESA DE CALCUTA,"PLAZA DEL NAVÍO, Nº 4,",450237.6,4478474.5,40.45544497266204,-3.586888601620849,1743.9618666666668,cultural,No especificado,BARAJAS,20.0,ACCIONA,2023-08-14
575.0,205.0,CSC MORATALAZ,CALLE DE LA FUENTE CARRANTONA Nº 10,446029.9,4472285.6,40.39942893385325,-3.635985545803465,1743.9618666666668,cultural,No especificado,MORATALAZ,20.0,ACCIONA,2023-08-17
576.0,1082.0,CDM MÂª JESÃS ROSA,"AVENIDA DE MONFORTE DE LEMOS, 38,",439920.5,4481198.8,40.47930496162536,-3.708817103472015,4661.848685714286,deportivo,No especificado,FUENCARRAL - EL PARDO,40.0,ACCIONA,2023-08-15
577.0,1183.0,CEIP EL GRECO,"CALLE ESTEFANITA, 7",443979.2,4466633.3,40.34837421286449,-3.659653458032918,1029.3763643988143,educativo,No especificado,VILLAVERDE,4.0,Empresa desconocida,2023-05-30
578.0,299.0,CEIP MANUEL DE FALLA,"AV. REAL DE PINTO, 27",440094.8,4466466.3,40.34659992730883,-3.705373384402807,1029.3763643988143,educativo,No especificado,VILLAVERDE,4.0,Empresa desconocida,2023-07-31
579.0,2656.0,DG POLICIA MUNICIPAL (PABELLON DE LA PIPA CIUDAD SEGURIDAD),161 2656 DG POLICIA MUNICIPAL (PABELLON DE LA PIPA CIUDAD SEGURIDAD),437188.3,4473907.2,40.41341729972822,-3.740327478269459,2429.6081141113036,seguridad,No especificado,MONCLOA - ARAVACA,21.650000000000006,Empresa desconocida,2023-09-19
580.0,1662.0,CENTRO MUNICIPAL ACUSTICA,CARRETERA AUTOVIA M-30 007  BJO   7-13 LC MADRID,437282.6,4477199.3,40.44308034050064,-3.739541918343989,1505.375826057451,medioambiental,No especificado,MONCLOA-ARAVACA,10.0,Empresa desconocida,2023-09-30
581.0,5169.0,CENTRO DE MAYORES OUKA LELE,"C/Bronce, 16",441567.7,4471204.1,40.38938510356142,-3.6884654478066783,1743.9618666666668,cultural,No especificado,ARGANZUELA,30.0,"INGEDOM, S.L.",2023-09-30
582.0,121.0,PARQUE DE BOMBEROS NÂº 05 USERA,PASEO SANTA MARIA DE LA CABEZA 95,440893.8,4471387.3,40.39098791345522,-3.6964220316650778,3092.0406982529057,seguridad,No especificado, USERA ,30.0,Empresa desconocida,2023-11-06
583.0,2425.0,JMD PUENTE VALLECAS/CID/SAMUR,"BUENOS AIRES 17, S, UE, LO, 28018,  MADRID",444617.8,4471075.9,40.38843855722663,-3.6525197803096185,1505.375826057451,seguridad,No especificado,PUENTE DE  VALLECAS,10.0,Empresa desconocida,2023-09-30
1.0,2178.0,BIBLIOTECA ÁNGEL GONZALEZ,"C/ GRANJA DE TORREHERMOSA, 2 ",434954.0,4472113.0,40.397074625115906,-3.7664885474841503,1743.9618666666668,cultural,JMD Latina,LATINA,20.0,ORTIZ,2019-07-31
2.0,782.0,BIBLIOTECA IVÁN DE VARGAS,"C/ DOCTOR LETAMENDI, 1",439775.0,4473962.0,40.4141029084466,-3.70985912127358,1743.9618666666668,cultural,AG Cultura Turismo y Deportes,CENTRO,3.0,ORTIZ,2019-07-24
3.0,2096.0,BIBLIOTECA EUGENIO TRIAS (CASA FIERAS),"AV/ MENENDEZ PELAYO , 10-3 BJ ",442345.0,4474221.0,40.4166091081099,-3.67959303680348,1743.9618666666668,cultural,AG Cultura Turismo y Deportes,RETIRO,18.511834128143455,ORTIZ,2019-07-24
4.0,1046.0,PLANETARIO,AV/ PLANETARIO 16,441830.0,4471375.0,40.3909440818148,-3.68539115543989,3062.0,cultural,AG Cultura Turismo y Deportes,ARGANZUELA,25.0,FULTON,2019-09-13
5.0,2143.0,MADRID EMPRENDE,"C/CIDRO, 3 ",436689.0,4468938.0,40.368615544135,-3.74573026512817,1242.6928333333333,administrativo,"AG Economía, Innovación y Empleo",CARABANCHEL,10.0,Empresa desconocida,2019-09-13
6.0,2639.0,NAVE BOETTICHER,"C/ CIFUENTES, 22 ",440849.0,4466524.0,40.347177,-3.696499,1242.6928333333333,administrativo,"AG Economía, Innovación y Empleo",VILLAVERDE,5.0,ETRALUX,2019-09-13
7.0,1779.0,OFICINA ECONOMIA SOCIAL-PROYECTO MARES ALBERTO PALACIOS,"PASEO ALBERTO PALACIOS, 13",439657.0,4466414.0,40.346099,-3.710522,1242.6928333333333,administrativo,"AG Economía, Innovación y Empleo",VILLAVERDE,7.0,AURA,2019-01-15
8.0,317.0,AULA DE LA NATURALEZA DEHESA DE LA VILLA,"C/ FRANCOS RODRIGUEZ, 97 ",439102.0,4478967.0,40.4591410411634,-3.71827056367926,1212.4530804213668,medioambiental,AG de Medio Ambiente y Movilidad,MONCLOA - ARAVACA,6.307692307692309,Empresa desconocida,2008-08-13
9.0,2096.0,VIVERO MUNICIPAL DE ESTUFAS DEL RETIRO,"Pza. del Ángel Caído. Parque del Retiro 
(Entrada al Retiro al final de la cuesta de Claudio Moyano)",441779.0,4473428.0,40.4094350327911,-3.68617978009932,1108.709608008587,medioambiental,AG de Medio Ambiente y Movilidad,RETIRO,5.0,Empresa desconocida,2008-08-13
10.0,317.0,VIVERO MUNICIPAL DE MIGAS CALIENTES,"Km. 22. M-30 (frente a palacio Moncloa)
 M-30 . Km. 21.600, calzada sur.",437394.0,4476508.0,40.4368625714704,-3.73817152304904,1212.4530804213668,medioambiental,AG de Medio Ambiente y Movilidad,MONCLOA - ARAVACA,6.307692307692309,Empresa desconocida,2008-08-13
11.0,317.0,ROSALEDA DEL PARQUE DEL OESTE,"c/ de la Rosaleda s/n. Rosaleda del Parque del Oeste
 (junto al teleférico)",438775.0,4475363.0,40.426646,-3.721771,1108.709608008587,medioambiental,AG de Medio Ambiente y Movilidad,MONCLOA - ARAVACA,5.0,Empresa desconocida,2008-08-13
12.0,2520.0,ALMACÉN DE LA VILLA,"C/ AHUMAOS, 27 28052 MADRID",449323.0,4471841.0,40.395628,-3.597144,2144.9995570296232,almacén,AG Obras y Equipamientos,VICALVARO,18.68068312801352,SAVEFFI,2020-03-27
14.0,1704.0,BASE SAMUR Nº 14 FUERTE DE NAVIDAD,"C/ CASUARINA, 10",435024.0,4470233.0,40.380148,-3.765466,1188.0428516183597,sanitario,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",LATINA,6.0,AURA,2018-02-14
15.0,1904.0,CENTRO PROTECCIÓN ANIMAL,"CARRETERA BARRIO DE LA FORTUNA, KM 10",433934.0,4468399.0,40.3635463096433,-3.77811006728668,1301.3760567751779,sanitario,OA Madrid Salud,LATINA,7.428571428571431,POWEN,2018-06-21
16.0,1372.0,BASE SAMUR Nº 02 SAN BERNARDO/ CENTRO INTEGRAL EMERGENCIAS,"C/ SAN BERNARDO, 68 ",440066.0,4475362.0,40.4267358311415,-3.70654962226942,1108.709608008587,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",CENTRO,5.0,AURA,2020-02-14
17.0,594.0,PARQUE DE BOMBEROS Nº 7,"Av Hellin, 52",447796.0,4475482.0,40.4283288391741,-3.6154373664644304,3488.7069163017695,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",SAN BLAS - CANILLEJAS,35.0,FERROVIAL,2018-02-13
18.0,351.0,PARQUE DE BOMBEROS Nº 11,"C/ Mesena, 146",443623.0,4480593.0,40.4740988954065,-3.66508396658848,2695.374480204042,seguridad,"AG de Vicealcaldía,Portavoz, Seguridad y Emergencias",HORTALEZA,25.0,FERROVIAL,2019-10-01
19.0,2021.0,CSS JOSÉ VILLARREAL (ARGANZUELA),"PLAZA JOSE VILLARREAL, 2 ",440953.0,4471932.0,40.3940185448828,-3.69705214496161,751.7957500000001,social,JMD Arganzuela,ARGANZUELA,17.0,Empresa desconocida,2008-09-29
20.0,2440.0,EI LA MELONERA ,"C/ EROS, 2",442243.0,4471700.0,40.3939029832483,-3.68055149170835,1459.2518472145596,educativo,JMD Arganzuela,ARGANZUELA,15.220080089559456,IMESAPI,2019-05-07
21.0,1541.0,CDM MARQUÉS DE SAMARANCH,Pº IMPERIAL 20,439131.0,4473248.0,40.4076150141064,-3.7173807221939104,11523.0,deportivo,JMD Arganzuela,ARGANZUELA,90.0,EULEN,2019-02-12
22.0,1119.0,CDI ARGANZUELA,"C/ CANARIAS, 17 Y PALOS DE LA FRONTERA, 16",440979.0,4472617.0,40.4020727986286,-3.6955325387824,12470.0,mixto,JMD Arganzuela,ARGANZUELA,90.0,EULEN,2019-03-10
23.0,1916.0,CDM ARGANZUELA LA FUNDI,"C/ ALICANTE , 14",441329.0,4471761.0,40.394377158851,-3.6913410601461,4661.848685714286,deportivo,JMD Arganzuela,ARGANZUELA,10.0,Empresa desconocida,2020-02-28
24.0,853.0,CC Y BIBLIOTECA GLORIA FUERTES,AV/ LOGROÑO 181,449666.0,4479054.0,40.4606228353796,-3.59368776573359,1743.9618666666668,cultural,JMD Barajas,BARAJAS,18.511834128143455,DRAGADOS,2019-12-14
25.0,854.0,CMM ACUARIO,"C/ ACUARIO, 27",450862.0,4480620.0,40.474801968086496,-3.57969145174686,751.7957500000001,social,JMD Barajas,BARAJAS,14.560321808799788,EULEN,2019-04-01
26.0,2019.0,CC SAN FRANCISCO LA PRENSA,"C/ALISEDA, 6 ",437044.0,4469856.0,40.3769031921739,-3.74163973555209,1743.9618666666668,cultural,JMD Carabanchel,CARABANCHEL,5.0,Empresa desconocida,2008-09-29
27.0,330.0,CSC GARCÍA LORCA,"C/ EUGENIA DE MONTIJO, 105, B 1",436243.0,4469562.0,40.3742029001021,-3.75103374498486,1743.9618666666668,cultural,JMD Carabanchel,CARABANCHEL,3.0,AURA,2018-09-25
28.0,974.0,CDM PUERTA BONITA (ANTIGUO CANÓDROMO),"C/ VÍA CARPETANA, 71",437604.0,4472194.0,40.3980160845768,-3.7352725040539503,4661.848685714286,deportivo,JMD Carabanchel,CARABANCHEL,3.0,AURA,2019-03-07
29.0,191.0,CEIP /EIM FERNANDO EL CATÓLICO,"C/ FERNANDO EL CATÓLICO, 16",439802.0,4476182.0,40.4341036895304,-3.70973929433482,1459.2518472145596,educativo,JMD Chamberí,CHAMBERI,15.220080089559456,EULEN,2019-12-14
30.0,1104.0,"JMD CIUDAD LINEAL (CMM, CC, BIBLIOTECA)","C/ HERMANOS GARCÍA NOBLEJAS, 16",445975.0,4476345.0,40.4359959748431,-3.6369774916267,7239.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,25.0,PECSA,2018-10-24
31.0,702.0,"CENTRO DE DÍA Y DE MAYORES ASCAO/
BIBLIOTECA PABLO NERUDA","C/ ASCAO, 2",445600.0,4475637.0,40.4295843942338,-3.6413497414718705,3542.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,25.672902940276035,PECSA,2018-01-21
32.0,1103.0,CC LA ELIPA Y CSS SANTA FELICIDAD,"C/SANTA FELICIDAD, 37",444825.0,4475074.0,40.4244706080435,-3.6504253324201104,2380.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,15.0,PECSA,2018-08-22
33.0,223.0,CC Y CMM SAN JUAN BAUTISTA,"C/ SAN NEMESIO, 1",444202.0,4478162.0,40.4522473796527,-3.6580402287911906,2167.0,mixto,JMD Ciudad Lineal,CIUDAD LINEAL,25.0,PECSA,2018-01-21
34.0,214.0,CMM Y CSS LUIS VIVES,"C/ HERMANOS GARCÍA NOBLEJAS, 170",446786.0,4475211.0,40.4239607645562,-3.62858860100972,1378.0,social,JMD Ciudad Lineal,CIUDAD LINEAL,17.054313255124992,PECSA,2018-01-21
35.0,509.0,CMM / CC / BIBILIO LA ELIPA (ANTES ISLAS FILIPINAS),"C/ NUESTRA SEÑORA DEL VILLAR, 8",444814.0,4475167.0,40.4234265908421,-3.65184164138948,2250.0,social,JMD Ciudad Lineal,CIUDAD LINEAL,15.0,PECSA,2018-10-24
36.0,2094.0,CSS SAN VICENTE DE PAUL, C/BUITRAGO DE LOZOYA 22,439255.0,4480448.0,40.4724846268841,-3.71660783300847,751.7957500000001,social,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,14.560321808799788,AVELSA (Avance Electrico S.L) ,2018-09-01
37.0,2446.0,EI ELENA FORTÚN (MONTECARMELO),AV/ M.º SILOS 57 / CAAVEIRO,441162.0,4484225.0,40.506657,-3.694447,1459.2518472145596,educativo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,15.220080089559456,ORTHEM,2019-03-07
38.0,1950.0,CDM VICENTE DEL BOSQUE,"AV/ MONFORTE DE LEMOS, 13",441216.0,4481146.0,40.4789135943213,-3.69354065974728,7507.0,deportivo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,50.0,Ortiz,2019-05-28
39.0,1771.0,CDM LA MASÓ,"C/ DE LA MASÓ, 190 BJ ",439451.0,4481771.0,40.4844259993208,-3.71442225647198,8469.0,deportivo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,7.0,DRAGADOS,2019-12-11
40.0,2444.0,EI EL FRESNO,"C/MARIA CASARES, 15 ",438637.0,4482886.0,40.494405,-3.724127,1459.2518472145596,educativo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,15.220080089559456,Empresa desconocida,2019-04-26
41.0,2443.0,EI POETA GLORIA FUERTES (LAS TABLAS),C/ EUNATE 6 C/CASTILLO DE CANDANCHÚ 42-46,442700.0,4484024.0,40.504951,-3.676283,1459.2518472145596,educativo,JMD Fuercarral El Pardo,FUENCARRAL - EL PARDO,15.220080089559456,CONDISA,2019-02-12
42.0,1937.0,CDM LUIS ARAGONÉS,C/PROVENCIO 20,446795.0,4479520.0,40.4646509480538,-3.62758771450258,5588.0,deportivo,JMD Hortaleza,HORTALEZA,33.82153255941607,DRAGADOS,2018-11-15
43.0,2204.0,CC SANCHINARRO Y BIBLIOTECA MARÍA LEJÁRRAGA,"C/ PRINCESA ÉBOLI, 29",444469.0,4482391.0,40.4903531015737,-3.65526174471725,1743.9618666666668,cultural,JMD Hortaleza,HORTALEZA,20.0,DRAGADOS,2019-02-22
44.0,1380.0,JMD HORTALEZA,CARRETERA DE CANILLAS 2,444286.0,4479355.0,40.462991140169,-3.65715427699194,1242.6928333333333,administrativo,JMD Hortaleza,HORTALEZA,16.51542372140949,DRAGADOS,2019-03-07
45.0,895.0,CC FEDERICO CHUECA ,"C/ BENITA ÁVILA, 17",444847.0,4479572.0,40.46498334634,-3.65056826658469,1743.9618666666668,cultural,JMD Hortaleza,HORTALEZA,18.511834128143455,DRAGADOS,2018-11-19
46.0,547.0,JMD LATINA,"AV/ LAS AGUILAS, 2 (ANT AV/DEL GENERAL FANJUL)",435041.0,4470644.0,40.3838571804374,-3.76530195937242,1242.6928333333333,administrativo,JMD Latina,LATINA,27.0,AURA,2018-11-22
47.0,2148.0,CDM LAS CRUCES ,"AV/ POBLADOS, 72",435779.0,4470115.0,40.379148937377295,-3.75655476241196,4661.848685714286,deportivo,JMD Latina,LATINA,17.0,FERROVIAL,2019-02-08
48.0,2299.0,CENTRO DE DÍA GERTRUDIS DE LA FUENTE,"C/ ALHAMBRA / C/ CUÑA LATINA DOS, 2",437062.0,4472332.0,40.3992228218455,-3.74165624171805,751.7957500000001,social,JMD Latina,LATINA,50.0,AURA,2019-05-25
49.0,2260.0,CENTRO DE ACOGIDA MUNICIPAL PUERTA ABIERTA,"C/ PINAR DE SAN JOSE , 104 - MADRID (28054)",434109.0,4468407.0,40.3636232165702,-3.77604986037844,751.7957500000001,social,JMD Latina,LATINA,12.0,Empresa desconocida,2016-08-08
50.0,1140.0,CDM GALLUR,"C/ GALLUR, 2",437595.0,4472245.0,40.398465832065,-3.73538345068692,6305.0,deportivo,JMD Latina,LATINA,20.0,AURA,2020-02-19
51.0,2447.0,EI BOLA DE CRISTAL (VALDEZARZA),"C/ ISLAS BISAGOS, 13",439360.0,4479933.0,40.467857,-3.715308,1188.0428516183597,educativo,JMD Moncloa Aravaca,MONCLOA - ARAVACA,6.0,CYOPSA,2018-12-06
52.0,1931.0,IDM LA BOMBILLA,"Paseo Senda del Rey, 8",437798.0,4476478.0,40.436623,-3.733391,4661.848685714286,deportivo,JMD Moncloa Aravaca,MONCLOA - ARAVACA,12.0,CONDISA (grupo Ortiz),2019-01-23
53.0,850.0,CC EDUARDO CHILLIDA Y BIBLIOTECA MIGUEL DELIBES,"C/ ARROYO BELINCOSO, 9",444577.0,4473403.0,40.4093917367651,-3.65321477735933,1743.9618666666668,cultural,JMD Moratalaz,MORATALAZ,10.0,PECSA,2018-10-24
54.0,2138.0,CMM EL ALMENDRO/ CSS VALDEBERARDO,"C/ LADERA DE LOS ALMENDROS, 4-6",447057.0,4472576.0,40.4021030238157,-3.62391894122114,751.7957500000001,social,JMD Vicálvaro,VICALVARO,14.560321808799788,PECSA,2018-10-24
55.0,2461.0,EI SABINA (MORATALAZ),C/ CAÑÓN DEL RIO LOBOS,446468.0,4472964.0,40.405577,-3.630877,1188.0428516183597,educativo,JMD Moratalaz,MORATALAZ,6.0,CYOPSA,2018-10-24
56.0,1938.0,CDM MORATALAZ,C/ VALDEBERNARDO 2,446331.0,4472220.0,40.3988585457233,-3.63243229021453,8104.0,deportivo,JMD Moratalaz,MORATALAZ,40.0,FERROVIAL,2019-03-08
57.0,1745.0,CSS RETIRO Y APARTAMENTOS TUTELADOS ,"C/ JOSE MARTÍNEZ DE VELASCO, 22",443346.0,4473992.0,40.4146148994401,-3.66777459044681,751.7957500000001,social,JMD Retiro,RETIRO,14.560321808799788,OHL,2019-03-25
58.0,97.0,CEIP ESCUELAS AGUIRRE,C/ PIO BAROJA 4,442787.0,4473989.0,40.4145497024899,-3.67435086047564,1267.3760952281325,educativo,JMD Retiro,RETIRO,7.0,OHL,2019-03-03
59.0,124.0,CEIP JOSE CALVO SOTELO,"AV/ CIUDAD DE BARCELONA, 83",442826.0,4472467.0,40.4008413126834,-3.6737662524006702,1267.3760952281325,educativo,JMD Retiro,RETIRO,7.0,OHL,2019-03-03
60.0,750.0,CEIP CIUDAD DE ROMA,"C/ JUAN ESPLANDIÚ,2 ",443564.0,4474129.0,40.4158639493011,-3.66520562618556,3885.3731343506333,educativo,JMD Retiro,RETIRO,40.0,OHL,2019-03-03
61.0,2391.0,CMM LA ESTRELLA - CARMEN MARTÍN GAITE,C/ PEZ AUSTRAL 6 - 28007 MADRID,443476.0,4473852.0,40.4133787186389,-3.66620904783224,751.7957500000001,social,JMD Retiro,RETIRO,14.560321808799788,Empresa desconocida,2016-10-26
62.0,1035.0,CMM/CENTRO DIA/CSS LA GUINDALERA,"C/ PILAR DE ZARAGOZA, 28, Bajo",443247.0,4476088.0,40.4334991005029,-3.6691167784691694,751.7957500000001,social,JMD Salamanca,SALAMANCA,14.560321808799788,FERROVIAL,2018-09-20
63.0,35.0,CC BUENAVISTA Y BIBLIOTECA DAVID GISTAU,"AV DE LOS TOREROS, 5",443092.0,4475923.0,40.4320021057146,-3.67092933307802,1743.9618666666668,cultural,JMD Salamanca,SALAMANCA,18.511834128143455,FERROVIAL,2018-11-13
64.0,2074.0,CC JOSE LUIS LÓPEZ VÁZQUEZ,"C/ FEBRERO, 4",451431.0,4477509.0,40.4468185923002,-3.57274116382091,1743.9618666666668,cultural,JMD San Blas Canillejas,SAN BLAS - CANILLEJAS,18.511834128143455,DRAGADOS,2018-11-19
65.0,1974.0,JMD SAN BLAS - CANILLEJAS,"AV/ DE ARCENTALES, 26",448295.0,4476161.0,40.4344858647358,-3.6096102461466,1242.6928333333333,administrativo,JMD San Blas Canillejas,SAN BLAS - CANILLEJAS,16.51542372140949,DRAGADOS,2019-03-07
66.0,2033.0,CDM ANTONIO DÍAZ MIGUEL,"C/JOAQUIN DICENTA, 1 ",441058.0,4480296.0,40.4712542658614,-3.69532569789638,4661.848685714286,deportivo,JMD Tetuán,TETUAN,25.0,Empresa desconocida,2018-01-15
67.0,2011.0,CC EDUARDO ÚRCULO Y BIBLIOTECA MARÍA ZAMBRANO,"PLAZA DE DONOSO, 5",440857.0,4480052.0,40.4690329914409,-3.69766200679649,1743.9618666666668,cultural,JMD Tetuán,TETUAN,18.511834128143455,FERROVIAL,2018-11-12
68.0,1026.0,CSS SAN FILIBERTO,"C/ SAN FILIBERTO, 5 BJ ",439298.0,4470826.0,40.3858176778342,-3.71518188811652,751.7957500000001,social,JMD Usera,USERA,14.560321808799788,AURA,2018-03-05
69.0,1096.0,CMM ORCASUR,"AV ORCASUR, 64",440559.0,4468845.0,40.3680537472289,-3.70012965685136,751.7957500000001,social,JMD Usera,USERA,14.560321808799788,AURA,2018-02-19
70.0,1095.0,CC ORCASUR Y BIBLIOTECA GABRIEL GARCÍA MÁRQUEZ," PLAZA PUEBLO, 1 BJ1",440472.0,4468702.0,40.3667683247534,-3.7011410630838,1743.9618666666668,cultural,JMD Usera,USERA,30.0,AURA,2018-10-16
71.0,1092.0,JMD USERA,"AV/. RAFAELA YBARRA, 41",439670.0,4470445.0,40.3824125300917,-3.7107515747822304,1242.6928333333333,administrativo,JMD Usera,USERA,5.0,AURA,2018-12-14
72.0,1894.0,CDM ORCASUR,"C/ MOREJA, 3",440727.0,4469292.0,40.3702199337385,-3.69946890060774,4661.848685714286,deportivo,JMD Usera,USERA,30.132938213671185,AURA,2019-02-14
73.0,2441.0,EI PENSAMIENTO (MIRASIERRA),"C/ MIRASIERRA, 27 ",448843.0,4473366.0,40.409341,-3.602926,1459.2518472145596,educativo, JMD Usera,USERA,15.220080089559456,IMESAPI,2019-01-03
74.0,1890.0,CDM VICÁLVARO (MARGOT MOLÉS),"Pº POLIDEPORTIVO, 3",448815.0,4473344.0,40.409140618584,-3.60326473285039,6856.0,deportivo,JMD Vicálvaro,VICALVARO,38.8716119128225,ELECTOSA ,2018-05-09
75.0,1763.0,CC VALDEBERNARDO Y BIBLIOTECA FRANCISCO AYALA,"C/ BULEVAR INDALECIO PRIETO, 21",447278.0,4472321.0,40.399828914104,-3.62128189057037,3200.0,cultural,JMD Vicálvaro,VICALVARO,24.310815291328876,PECSA,2018-11-12
76.0,1028.0,CC EL MADROÑO Y BIBLIOTECA VICÁLVARO,"C/ VILLARDONDIEGO, 36",448357.0,4472920.0,40.405292721436,-3.6086161200017104,2452.0,cultural,JMD Vicálvaro,VICALVARO,21.33174639830994,PECSA,2018-11-12
77.0,1352.0,JMD VICÁLVARO,"PLAZA DON ANTONIO DE ANDRÉS, 18",448578.0,4472583.0,40.4022704797848,-3.6059845330840705,1674.0,administrativo,JMD Vicálvaro,VICALVARO,18.23319613257634,PECSA,2018-11-12
